 bin    Ex    Popul.    J= 0.0    J= 1.0    J= 2.0    J= 3.0    J= 4.0    J= 5.0    J= 6.0    J= 7.0    J= 8.0    J= 9.0

  32   2.782 7.350E-01 2.166E-02 5.766E-02 7.564E-02 7.396E-02 5.892E-02 3.959E-02 2.282E-02 1.140E-02 4.959E-03 1.888E-03
  33   2.911 8.631E-01 2.345E-02 6.300E-02 8.424E-02 8.475E-02 7.013E-02 4.941E-02 3.015E-02 1.609E-02 7.552E-03 3.131E-03
  34   3.046 8.818E-01 2.214E-02 6.001E-02 8.160E-02 8.420E-02 7.206E-02 5.296E-02 3.399E-02 1.924E-02 9.663E-03 4.323E-03
  35   3.187 8.561E-01 1.992E-02 5.440E-02 7.510E-02 7.926E-02 6.991E-02 5.335E-02 3.583E-02 2.138E-02 1.141E-02 5.461E-03
  36   3.334 8.258E-01 1.785E-02 4.906E-02 6.866E-02 7.395E-02 6.703E-02 5.292E-02 3.701E-02 2.316E-02 1.304E-02 6.639E-03
  37   3.489 8.089E-01 1.627E-02 4.500E-02 6.375E-02 6.994E-02 6.496E-02 5.288E-02 3.837E-02 2.506E-02 1.482E-02 7.972E-03
  38   3.650 8.052E-01 1.510E-02 4.200E-02 6.017E-02 6.712E-02 6.374E-02 5.334E-02 4.002E-02 2.717E-02 1.680E-02 9.499E-03
  39   3.819 8.008E-01 1.402E-02 3.920E-02 5.673E-02 6.425E-02 6.226E-02 5.344E-02 4.132E-02 2.907E-02 1.872E-02 1.107E-02
  40   3.996 8.261E-01 1.353E-02 3.800E-02 5.550E-02 6.374E-02 6.291E-02 5.526E-02 4.393E-02 3.191E-02 2.132E-02 1.315E-02
  41   4.181 8.834E-01 1.355E-02 3.822E-02 5.630E-02 6.548E-02 6.573E-02 5.896E-02 4.807E-02 3.597E-02 2.485E-02 1.592E-02
  42   4.375 9.454E-01 1.360E-02 3.851E-02 5.717E-02 6.727E-02 6.858E-02 6.272E-02 5.234E-02 4.024E-02 2.868E-02 1.902E-02
  43   4.577 1.013E+00 1.368E-02 3.888E-02 5.814E-02 6.914E-02 7.150E-02 6.656E-02 5.674E-02 4.473E-02 3.280E-02 2.246E-02
