# bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+
#
  38   1.903 4.113E-02 6.976E-04 8.233E-04 4.362E-03 5.152E-03 6.537E-03 7.416E-03 4.606E-03 5.462E-03 2.110E-03 2.414E-03 4.539E-04 9.791E-04 7.251E-05 3.780E-05 2.963E-06 8.213E-06 1.927E-07 4.786E-08 1.803E-11 9.661E-10
  39   1.962 4.579E-02 7.748E-04 9.131E-04 4.848E-03 5.718E-03 7.274E-03 8.243E-03 5.136E-03 6.083E-03 2.359E-03 2.695E-03 5.112E-04 1.095E-03 8.149E-05 4.267E-05 3.373E-06 9.266E-06 2.186E-07 5.482E-08 2.079E-11 1.105E-09
  40   2.024 5.109E-02 8.625E-04 1.015E-03 5.401E-03 6.362E-03 8.112E-03 9.185E-03 5.740E-03 6.791E-03 2.643E-03 3.017E-03 5.767E-04 1.228E-03 9.181E-05 4.825E-05 3.844E-06 1.048E-05 2.487E-07 6.287E-08 2.399E-11 1.267E-09
  41   2.088 5.715E-02 9.625E-04 1.132E-03 6.031E-03 7.098E-03 9.069E-03 1.026E-02 6.431E-03 7.600E-03 2.968E-03 3.386E-03 6.516E-04 1.381E-03 1.037E-04 5.468E-05 4.387E-06 1.188E-05 2.837E-07 7.218E-08 2.771E-11 1.457E-09
  42   2.153 6.408E-02 1.077E-03 1.265E-03 6.751E-03 7.939E-03 1.016E-02 1.149E-02 7.222E-03 8.528E-03 3.342E-03 3.809E-03 7.377E-04 1.558E-03 1.174E-04 6.208E-05 5.013E-06 1.351E-05 3.244E-07 8.297E-08 3.204E-11 1.678E-09
  43   2.221 7.205E-02 1.208E-03 1.418E-03 7.576E-03 8.904E-03 1.142E-02 1.291E-02 8.131E-03 9.596E-03 3.772E-03 4.297E-03 8.366E-04 1.762E-03 1.333E-04 7.063E-05 5.737E-06 1.540E-05 3.719E-07 9.548E-08 3.709E-11 1.938E-09
  44   2.290 8.123E-02 1.358E-03 1.594E-03 8.524E-03 1.002E-02 1.286E-02 1.454E-02 9.177E-03 1.083E-02 4.268E-03 4.861E-03 9.506E-04 1.998E-03 1.519E-04 8.052E-05 6.576E-06 1.761E-05 4.275E-07 1.100E-07 4.297E-11 2.243E-09
  45   2.362 9.184E-02 1.531E-03 1.797E-03 9.617E-03 1.130E-02 1.453E-02 1.642E-02 1.039E-02 1.225E-02 4.842E-03 5.514E-03 1.082E-03 2.273E-03 1.734E-04 9.199E-05 7.548E-06 2.020E-05 4.928E-07 1.269E-07 4.985E-11 2.603E-09
  46   2.437 1.041E-01 1.731E-03 2.032E-03 1.088E-02 1.278E-02 1.646E-02 1.860E-02 1.179E-02 1.390E-02 5.508E-03 6.273E-03 1.235E-03 2.594E-03 1.987E-04 1.053E-04 8.677E-06 2.324E-05 5.699E-07 1.466E-07 5.789E-11 3.028E-09
  47   2.513 1.184E-01 1.963E-03 2.306E-03 1.235E-02 1.451E-02 1.870E-02 2.114E-02 1.341E-02 1.583E-02 6.283E-03 7.158E-03 1.411E-03 2.970E-03 2.283E-04 1.209E-04 9.991E-06 2.682E-05 6.609E-07 1.696E-07 6.731E-11 3.532E-09
  48   2.592 1.351E-01 2.233E-03 2.624E-03 1.405E-02 1.652E-02 2.131E-02 2.410E-02 1.531E-02 1.808E-02 7.190E-03 8.195E-03 1.617E-03 3.413E-03 2.632E-04 1.391E-04 1.152E-05 3.105E-05 7.689E-07 1.964E-07 7.836E-11 4.131E-09
  49   2.673 1.546E-01 2.548E-03 2.997E-03 1.604E-02 1.888E-02 2.436E-02 2.756E-02 1.753E-02 2.072E-02 8.252E-03 9.412E-03 1.856E-03 3.935E-03 3.044E-04 1.604E-04 1.332E-05 3.608E-05 8.975E-07 2.278E-07 9.135E-11 4.844E-09
  50   2.757 1.776E-01 2.917E-03 3.434E-03 1.838E-02 2.165E-02 2.794E-02 3.164E-02 2.014E-02 2.383E-02 9.502E-03 1.085E-02 2.136E-03 4.554E-03 3.533E-04 1.855E-04 1.541E-05 4.208E-05 1.051E-06 2.647E-07 1.066E-10 5.695E-09
  51   2.844 2.046E-01 3.350E-03 3.950E-03 2.112E-02 2.492E-02 3.215E-02 3.645E-02 2.321E-02 2.750E-02 1.098E-02 1.255E-02 2.465E-03 5.291E-03 4.116E-04 2.151E-04 1.788E-05 4.926E-05 1.235E-06 3.080E-07 1.246E-10 6.713E-09
  52   2.933 2.367E-01 3.862E-03 4.561E-03 2.436E-02 2.879E-02 3.714E-02 4.215E-02 2.684E-02 3.186E-02 1.272E-02 1.456E-02 2.851E-03 6.172E-03 4.813E-04 2.501E-04 2.077E-05 5.788E-05 1.457E-06 3.590E-07 1.459E-10 7.934E-09
  53   3.025 2.748E-01 4.468E-03 5.287E-03 2.820E-02 3.339E-02 4.304E-02 4.893E-02 3.115E-02 3.705E-02 1.480E-02 1.697E-02 3.306E-03 7.228E-03 5.650E-04 2.916E-04 2.419E-05 6.829E-05 1.724E-06 4.191E-07 1.711E-10 9.402E-09
