# bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+   J=10.0-   J=10.0+   J=11.0-   J=11.0+   J=12.0-   J=12.0+   J=13.0-   J=13.0+   J=14.0-   J=14.0+   J=15.0-   J=15.0+   J=16.0-   J=16.0+   J=17.0-   J=17.0+   J=18.0-   J=18.0+   J=19.0-   J=19.0+   J=20.0-   J=20.0+
#
  10   0.878 6.415E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.415E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  11   0.900 2.183E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.183E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  12   0.938 1.846E-02 0.000E+00 0.000E+00 1.846E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  13   0.959 1.745E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.745E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  14   0.992 4.524E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.524E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  15   1.002 9.190E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.190E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  16   1.031 1.112E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.112E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  17   1.038 3.593E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.593E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  18   1.041 3.487E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.487E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
  19   1.057 8.166E-03 1.436E-04 1.772E-04 8.851E-04 1.094E-03 1.298E-03 1.524E-03 8.701E-04 1.082E-03 3.789E-04 4.501E-04 6.541E-05 1.794E-04 1.196E-05 5.333E-06 3.274E-07 1.262E-06 2.593E-08 4.494E-09 1.466E-12 1.062E-10 9.470E-07 9.470E-07 6.320E-07 6.320E-07 4.001E-07 4.001E-07 2.406E-07 2.406E-07 1.376E-07 1.376E-07 7.484E-08 7.484E-08 3.876E-08 3.876E-08 1.912E-08 1.912E-08 8.984E-09 8.984E-09 4.024E-09 4.024E-09 1.719E-09 1.719E-09
  20   1.091 8.756E-03 1.536E-04 1.892E-04 9.479E-04 1.168E-03 1.391E-03 1.631E-03 9.355E-04 1.160E-03 4.086E-04 4.843E-04 7.144E-05 1.933E-04 1.296E-05 5.829E-06 3.632E-07 1.373E-06 2.842E-08 5.034E-09 1.657E-12 1.177E-10 1.026E-06 1.026E-06 6.907E-07 6.907E-07 4.414E-07 4.414E-07 2.682E-07 2.682E-07 1.550E-07 1.550E-07 8.534E-08 8.534E-08 4.475E-08 4.475E-08 2.237E-08 2.237E-08 1.066E-08 1.066E-08 4.849E-09 4.849E-09 2.104E-09 2.104E-09
  21   1.125 9.401E-03 1.646E-04 2.022E-04 1.017E-03 1.250E-03 1.494E-03 1.748E-03 1.007E-03 1.246E-03 4.412E-04 5.219E-04 7.813E-05 2.085E-04 1.406E-05 6.380E-06 4.035E-07 1.496E-06 3.119E-08 5.647E-09 1.874E-12 1.305E-10 1.111E-06 1.111E-06 7.546E-07 7.546E-07 4.868E-07 4.868E-07 2.988E-07 2.988E-07 1.746E-07 1.746E-07 9.726E-08 9.726E-08 5.165E-08 5.165E-08 2.616E-08 2.616E-08 1.265E-08 1.265E-08 5.838E-09 5.838E-09 2.573E-09 2.573E-09
  22   1.160 1.011E-02 1.766E-04 2.165E-04 1.092E-03 1.339E-03 1.606E-03 1.876E-03 1.086E-03 1.340E-03 4.770E-04 5.631E-04 8.557E-05 2.252E-04 1.528E-05 6.993E-06 4.488E-07 1.632E-06 3.426E-08 6.342E-09 2.122E-12 1.450E-10 1.203E-06 1.203E-06 8.241E-07 8.241E-07 5.367E-07 5.367E-07 3.328E-07 3.328E-07 1.966E-07 1.966E-07 1.108E-07 1.108E-07 5.957E-08 5.957E-08 3.058E-08 3.058E-08 1.499E-08 1.499E-08 7.022E-09 7.022E-09 3.144E-09 3.144E-09
  23   1.197 1.088E-02 1.898E-04 2.320E-04 1.174E-03 1.436E-03 1.729E-03 2.016E-03 1.172E-03 1.443E-03 5.164E-04 6.083E-04 9.385E-05 2.435E-04 1.662E-05 7.675E-06 4.999E-07 1.782E-06 3.768E-08 7.132E-09 2.406E-12 1.613E-10 1.303E-06 1.303E-06 8.997E-07 8.997E-07 5.914E-07 5.914E-07 3.704E-07 3.704E-07 2.213E-07 2.213E-07 1.261E-07 1.261E-07 6.866E-08 6.866E-08 3.571E-08 3.571E-08 1.776E-08 1.776E-08 8.440E-09 8.440E-09 3.837E-09 3.837E-09
  24   1.234 1.173E-02 2.043E-04 2.490E-04 1.264E-03 1.542E-03 1.865E-03 2.169E-03 1.268E-03 1.555E-03 5.598E-04 6.580E-04 1.031E-04 2.636E-04 1.809E-05 8.436E-06 5.576E-07 1.948E-06 4.150E-08 8.031E-09 2.731E-12 1.797E-10 1.410E-06 1.410E-06 9.819E-07 9.819E-07 6.514E-07 6.514E-07 4.121E-07 4.121E-07 2.488E-07 2.488E-07 1.435E-07 1.435E-07 7.909E-08 7.909E-08 4.168E-08 4.168E-08 2.101E-08 2.101E-08 1.013E-08 1.013E-08 4.679E-09 4.679E-09
  25   1.273 1.266E-02 2.201E-04 2.676E-04 1.364E-03 1.659E-03 2.013E-03 2.337E-03 1.372E-03 1.679E-03 6.078E-04 7.128E-04 1.134E-04 2.858E-04 1.973E-05 9.285E-06 6.227E-07 2.132E-06 4.576E-08 9.054E-09 3.103E-12 2.004E-10 1.525E-06 1.525E-06 1.071E-06 1.071E-06 7.172E-07 7.172E-07 4.583E-07 4.583E-07 2.797E-07 2.797E-07 1.632E-07 1.632E-07 9.103E-08 9.103E-08 4.860E-08 4.860E-08 2.484E-08 2.484E-08 1.216E-08 1.216E-08 5.700E-09 5.700E-09
  26   1.313 1.369E-02 2.376E-04 2.880E-04 1.473E-03 1.787E-03 2.177E-03 2.522E-03 1.488E-03 1.816E-03 6.608E-04 7.732E-04 1.249E-04 3.102E-04 2.154E-05 1.023E-05 6.964E-07 2.336E-06 5.052E-08 1.022E-08 3.531E-12 2.239E-10 1.649E-06 1.649E-06 1.168E-06 1.168E-06 7.893E-07 7.893E-07 5.093E-07 5.093E-07 3.142E-07 3.142E-07 1.854E-07 1.854E-07 1.047E-07 1.047E-07 5.662E-08 5.662E-08 2.934E-08 2.934E-08 1.457E-08 1.457E-08 6.935E-09 6.935E-09
  27   1.354 1.483E-02 2.568E-04 3.105E-04 1.593E-03 1.928E-03 2.358E-03 2.725E-03 1.616E-03 1.966E-03 7.195E-04 8.399E-04 1.378E-04 3.372E-04 2.355E-05 1.130E-05 7.799E-07 2.563E-06 5.585E-08 1.155E-08 4.022E-12 2.506E-10 1.783E-06 1.783E-06 1.273E-06 1.273E-06 8.682E-07 8.682E-07 5.658E-07 5.658E-07 3.527E-07 3.527E-07 2.105E-07 2.105E-07 1.203E-07 1.203E-07 6.591E-08 6.591E-08 3.462E-08 3.462E-08 1.744E-08 1.744E-08 8.427E-09 8.427E-09
  28   1.397 1.608E-02 2.780E-04 3.352E-04 1.726E-03 2.083E-03 2.557E-03 2.949E-03 1.758E-03 2.132E-03 7.846E-04 9.138E-04 1.522E-04 3.670E-04 2.579E-05 1.249E-05 8.745E-07 2.816E-06 6.182E-08 1.307E-08 4.586E-12 2.808E-10 1.926E-06 1.926E-06 1.387E-06 1.387E-06 9.544E-07 9.544E-07 6.281E-07 6.281E-07 3.956E-07 3.956E-07 2.388E-07 2.388E-07 1.381E-07 1.381E-07 7.664E-08 7.664E-08 4.080E-08 4.080E-08 2.085E-08 2.085E-08 1.023E-08 1.023E-08
  29   1.441 1.746E-02 3.014E-04 3.624E-04 1.873E-03 2.254E-03 2.778E-03 3.197E-03 1.914E-03 2.315E-03 8.569E-04 9.956E-04 1.684E-04 4.000E-04 2.827E-05 1.383E-05 9.819E-07 3.098E-06 6.853E-08 1.481E-08 5.236E-12 3.152E-10 2.081E-06 2.081E-06 1.511E-06 1.511E-06 1.049E-06 1.049E-06 6.968E-07 6.968E-07 4.435E-07 4.435E-07 2.707E-07 2.707E-07 1.585E-07 1.585E-07 8.904E-08 8.904E-08 4.804E-08 4.804E-08 2.489E-08 2.489E-08 1.239E-08 1.239E-08
  30   1.486 1.900E-02 3.273E-04 3.925E-04 2.035E-03 2.442E-03 3.022E-03 3.471E-03 2.088E-03 2.518E-03 9.373E-04 1.086E-03 1.866E-04 4.366E-04 3.104E-05 1.533E-05 1.104E-06 3.413E-06 7.608E-08 1.680E-08 5.984E-12 3.544E-10 2.246E-06 2.246E-06 1.644E-06 1.644E-06 1.152E-06 1.152E-06 7.725E-07 7.725E-07 4.968E-07 4.968E-07 3.066E-07 3.066E-07 1.816E-07 1.816E-07 1.033E-07 1.033E-07 5.649E-08 5.649E-08 2.969E-08 2.969E-08 1.500E-08 1.500E-08
  31   1.532 2.069E-02 3.560E-04 4.257E-04 2.216E-03 2.651E-03 3.294E-03 3.774E-03 2.282E-03 2.743E-03 1.027E-03 1.187E-03 2.071E-04 4.773E-04 3.413E-05 1.702E-05 1.243E-06 3.765E-06 8.457E-08 1.907E-08 6.845E-12 3.991E-10 2.387E-06 2.387E-06 1.761E-06 1.761E-06 1.244E-06 1.244E-06 8.425E-07 8.425E-07 5.474E-07 5.474E-07 3.415E-07 3.415E-07 2.047E-07 2.047E-07 1.179E-07 1.179E-07 6.531E-08 6.531E-08 3.480E-08 3.480E-08 1.784E-08 1.784E-08
  32   1.581 2.265E-02 3.890E-04 4.640E-04 2.423E-03 2.892E-03 3.605E-03 4.123E-03 2.504E-03 3.003E-03 1.130E-03 1.304E-03 2.304E-04 5.246E-04 3.772E-05 1.896E-05 1.401E-06 4.176E-06 9.443E-08 2.168E-08 7.837E-12 4.502E-10 2.461E-06 2.461E-06 1.830E-06 1.830E-06 1.304E-06 1.304E-06 8.917E-07 8.917E-07 5.853E-07 5.853E-07 3.691E-07 3.691E-07 2.238E-07 2.238E-07 1.305E-07 1.305E-07 7.324E-08 7.324E-08 3.957E-08 3.957E-08 2.058E-08 2.058E-08
  33   1.630 2.489E-02 4.266E-04 5.078E-04 2.658E-03 3.166E-03 3.961E-03 4.523E-03 2.758E-03 3.300E-03 1.247E-03 1.437E-03 2.569E-04 5.789E-04 4.184E-05 2.118E-05 1.582E-06 4.650E-06 1.058E-07 2.467E-08 8.983E-12 5.088E-10 2.499E-06 2.499E-06 1.873E-06 1.873E-06 1.346E-06 1.346E-06 9.289E-07 9.289E-07 6.158E-07 6.158E-07 3.926E-07 3.926E-07 2.408E-07 2.408E-07 1.421E-07 1.421E-07 8.079E-08 8.079E-08 4.424E-08 4.424E-08 2.335E-08 2.335E-08
  34   1.681 2.740E-02 4.687E-04 5.568E-04 2.923E-03 3.475E-03 4.360E-03 4.971E-03 3.043E-03 3.634E-03 1.380E-03 1.587E-03 2.870E-04 6.402E-04 4.650E-05 2.370E-05 1.789E-06 5.187E-06 1.188E-07 2.810E-08 1.031E-11 5.761E-10 2.529E-06 2.529E-06 1.911E-06 1.911E-06 1.385E-06 1.385E-06 9.645E-07 9.645E-07 6.458E-07 6.458E-07 4.161E-07 4.161E-07 2.581E-07 2.581E-07 1.542E-07 1.542E-07 8.878E-08 8.878E-08 4.927E-08 4.927E-08 2.637E-08 2.637E-08
  35   1.734 3.023E-02 5.160E-04 6.119E-04 3.220E-03 3.821E-03 4.809E-03 5.476E-03 3.365E-03 4.011E-03 1.530E-03 1.757E-03 3.210E-04 7.095E-04 5.179E-05 2.656E-05 2.026E-06 5.800E-06 1.336E-07 3.205E-08 1.183E-11 6.536E-10 2.551E-06 2.551E-06 1.943E-06 1.943E-06 1.420E-06 1.420E-06 9.979E-07 9.979E-07 6.748E-07 6.748E-07 4.393E-07 4.393E-07 2.756E-07 2.756E-07 1.666E-07 1.666E-07 9.715E-08 9.715E-08 5.464E-08 5.464E-08 2.966E-08 2.966E-08
  36   1.789 3.343E-02 5.693E-04 6.740E-04 3.555E-03 4.212E-03 5.316E-03 6.044E-03 3.728E-03 4.436E-03 1.699E-03 1.949E-03 3.597E-04 7.881E-04 5.781E-05 2.982E-05 2.297E-06 6.498E-06 1.506E-07 3.659E-08 1.360E-11 7.429E-10 2.565E-06 2.565E-06 1.968E-06 1.968E-06 1.450E-06 1.450E-06 1.028E-06 1.028E-06 7.022E-07 7.022E-07 4.619E-07 4.619E-07 2.930E-07 2.930E-07 1.793E-07 1.793E-07 1.058E-07 1.058E-07 6.031E-08 6.031E-08 3.319E-08 3.319E-08
  37   1.845 3.704E-02 6.295E-04 7.440E-04 3.934E-03 4.653E-03 5.888E-03 6.687E-03 4.139E-03 4.917E-03 1.891E-03 2.166E-03 4.038E-04 8.773E-04 6.467E-05 3.354E-05 2.607E-06 7.297E-06 1.702E-07 4.182E-08 1.565E-11 8.463E-10 2.568E-06 2.568E-06 1.985E-06 1.985E-06 1.475E-06 1.475E-06 1.055E-06 1.055E-06 7.275E-07 7.275E-07 4.836E-07 4.836E-07 3.101E-07 3.101E-07 1.919E-07 1.919E-07 1.147E-07 1.147E-07 6.623E-08 6.623E-08 3.695E-08 3.695E-08
  38   1.903 4.113E-02 6.976E-04 8.233E-04 4.362E-03 5.152E-03 6.537E-03 7.416E-03 4.606E-03 5.462E-03 2.110E-03 2.414E-03 4.539E-04 9.791E-04 7.251E-05 3.780E-05 2.963E-06 8.213E-06 1.927E-07 4.786E-08 1.803E-11 9.661E-10 2.560E-06 2.560E-06 1.993E-06 1.993E-06 1.494E-06 1.494E-06 1.078E-06 1.078E-06 7.502E-07 7.502E-07 5.037E-07 5.037E-07 3.265E-07 3.265E-07 2.044E-07 2.044E-07 1.237E-07 1.237E-07 7.234E-08 7.234E-08 4.091E-08 4.091E-08
  39   1.962 4.579E-02 7.748E-04 9.131E-04 4.848E-03 5.718E-03 7.274E-03 8.243E-03 5.136E-03 6.083E-03 2.359E-03 2.695E-03 5.112E-04 1.095E-03 8.149E-05 4.267E-05 3.373E-06 9.266E-06 2.186E-07 5.482E-08 2.079E-11 1.105E-09 2.539E-06 2.539E-06 1.992E-06 1.992E-06 1.504E-06 1.504E-06 1.095E-06 1.095E-06 7.693E-07 7.693E-07 5.218E-07 5.218E-07 3.418E-07 3.418E-07 2.165E-07 2.165E-07 1.326E-07 1.326E-07 7.852E-08 7.852E-08 4.500E-08 4.500E-08
  40   2.024 5.109E-02 8.625E-04 1.015E-03 5.401E-03 6.362E-03 8.112E-03 9.185E-03 5.740E-03 6.791E-03 2.643E-03 3.017E-03 5.767E-04 1.228E-03 9.181E-05 4.825E-05 3.844E-06 1.048E-05 2.487E-07 6.287E-08 2.399E-11 1.267E-09 2.514E-06 2.514E-06 1.987E-06 1.987E-06 1.512E-06 1.512E-06 1.111E-06 1.111E-06 7.873E-07 7.873E-07 5.392E-07 5.392E-07 3.571E-07 3.571E-07 2.287E-07 2.287E-07 1.417E-07 1.417E-07 8.499E-08 8.499E-08 4.935E-08 4.935E-08
  41   2.088 5.715E-02 9.625E-04 1.132E-03 6.031E-03 7.098E-03 9.069E-03 1.026E-02 6.431E-03 7.600E-03 2.968E-03 3.386E-03 6.516E-04 1.381E-03 1.037E-04 5.468E-05 4.387E-06 1.188E-05 2.837E-07 7.218E-08 2.771E-11 1.457E-09 2.500E-06 2.500E-06 1.990E-06 1.990E-06 1.527E-06 1.527E-06 1.131E-06 1.131E-06 8.090E-07 8.090E-07 5.595E-07 5.595E-07 3.744E-07 3.744E-07 2.424E-07 2.424E-07 1.520E-07 1.520E-07 9.230E-08 9.230E-08 5.430E-08 5.430E-08
  42   2.153 6.408E-02 1.077E-03 1.265E-03 6.751E-03 7.939E-03 1.016E-02 1.149E-02 7.222E-03 8.528E-03 3.342E-03 3.809E-03 7.377E-04 1.558E-03 1.174E-04 6.208E-05 5.013E-06 1.351E-05 3.244E-07 8.297E-08 3.204E-11 1.678E-09 2.491E-06 2.491E-06 1.997E-06 1.997E-06 1.544E-06 1.544E-06 1.153E-06 1.153E-06 8.322E-07 8.322E-07 5.812E-07 5.812E-07 3.928E-07 3.928E-07 2.572E-07 2.572E-07 1.631E-07 1.631E-07 1.003E-07 1.003E-07 5.975E-08 5.975E-08
