# bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+
#
37 2.5500515 10.0 0.00252103655503 1.75445043953 0.0140652039455 5.57869989115 0.0162892361939 1.33836340627 0.0148102147481 1.14610161847 0.0127011841672 0.023876346207 0.00844712248328 0.0173112510131 0.0175902550587 0.00234103394499 0.0309084481725 0.00160302324384 0.0186502704289 0.000648009396136 0.000269003900557 0.000353005118574
38 2.6500515 10.0 0.00176201673916 2.16548957215 0.00985609363289 6.63060299073 0.0114251085385 0.572419437985 0.0103670984874 0.493538688618 0.0088940844938 0.0149061416083 0.00590005605053 0.010838102962 0.0150301427864 0.00158201502914 0.0283482693086 0.0010830102886 0.01710316248 0.000437004151539 0.000179001700516 0.000238002261021
39 2.7500515 10.0 0.00321405271046 2.06282283029 0.0180182955 6.35104615716 0.0209053428476 0.69746643845 0.0189373105719 0.605537930822 0.0162562666028 0.0244134003798 0.0107621764997 0.0178012919412 0.0347405697453 0.00279104577315 0.0697781443616 0.00190903130811 0.0421036905005 0.000768012595407 0.000309005067683 0.000419006871713
40 2.8500515 10.0 0.00667921841044 1.78790846461 0.0375662284157 5.60243219953 0.0436394270093 1.02907765084 0.0394332894686 0.89962141762 0.0338711075852 0.0458604996383 0.0223717315556 0.0335220961725 0.0925310257645 0.00560618332219 0.195223383805 0.0038301252451 0.117839853363 0.00153805029424 0.000609019914951 0.000839027436197
41 2.9500515 10.0 0.0111725776223 1.50417276573 0.063048259595 4.80677351019 0.0733497921843 1.27440488673 0.0660994173399 1.12177599582 0.0568219376942 0.0696275997469 0.0374529363168 0.0510106372499 0.18813172641 0.00905746827111 0.409062148513 0.00618331967763 0.247061773094 0.00247612801582 0.000965049893079 0.00135206990201
42 3.0500515 10.0 0.0161941481651 1.2777785945 0.0917225031255 4.15883886168 0.106881577904 1.41568937238 0.0960348088679 1.2545669488 0.0826318585988 0.0920445259569 0.0543608541846 0.0675707907691 0.279360806681 0.0126748986503 0.609764232284 0.00864561297396 0.368576132048 0.00345324483506 0.00132309380735 0.00188713379779
43 3.1500515 10.0 0.0220840074363 1.13175587661 0.125577414987 3.74354528827 0.146596325606 1.52055721865 0.131303935528 1.35638129506 0.113097280543 0.114986452269 0.0742707512113 0.0845616866573 0.317000815374 0.0166785160771 0.673821250352 0.0113680333542 0.407704060299 0.00452741154171 0.0017061550895 0.00247622508886
44 3.2500515 10.0 0.0291653131796 1.04029217719 0.166561921434 3.48958441679 0.19483213293 1.61527349507 0.173922757625 1.45011173269 0.149984038187 0.139627861725 0.0983391713299 0.102840682702 0.309033106161 0.0212434132517 0.618830299122 0.0144676435243 0.374874585753 0.00574465259253 0.00212724165465 0.00314335708536
45 3.3500515 10.0 0.0371990776741 0.971826654338 0.213493141814 3.29965540296 0.250314167884 1.68789939827 0.222580382222 1.52461911051 0.192199235196 0.16442644421 0.125810173089 0.121252550973 0.287620260166 0.026110564092 0.525203690304 0.0177684253901 0.318583486646 0.007030959726 0.00255734907815 0.00384952546023
46 3.4500515 10.0 0.0458942834228 0.911449647059 0.264706008844 3.12708526843 0.311114373851 1.72987153061 0.275620741012 1.57187845711 0.238353826752 0.187755796845 0.155840731924 0.138598995661 0.270334902149 0.0310279241316 0.437653455603 0.0210973481492 0.265868193282 0.0083183201174 0.00297147157254 0.00455872346941
47 3.5500515 10.0 0.0550408413024 0.855007875408 0.319152064389 2.96018128041 0.376105247618 1.74409084344 0.331915346464 1.59392199325 0.287510406861 0.208978365332 0.187805579638 0.154384603967 0.260390557832 0.0358154037942 0.365086277426 0.0243313504455 0.222133717509 0.00955670873952 0.00335059908712 0.00524093707955
48 3.6500515 10.0 0.0643826447514 0.801949502882 0.375445737543 2.79850262592 0.443728148208 1.73567688694 0.390024600832 1.59490023841 0.33844847128 0.227604701563 0.220912387193 0.168227039791 0.257319537557 0.0402979145104 0.307552403292 0.027350371613 0.187433812001 0.0106951005177 0.0036787225011 0.00586915270159
49 3.7500515 10.0 0.0738465742425 0.75159151065 0.433323387903 2.64129404891 0.513790358387 1.71009265854 0.449669835368 1.57948911425 0.390977457146 0.243764409914 0.255049790001 0.180206005447 0.259516732079 0.0444213684666 0.261256098911 0.0301183519604 0.159486635731 0.0117174712147 0.00395283365262 0.00643535721684
